Age2,Age,Workclass,fnlwgt,Education,Education-num,Marrital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-Per-Week,Native-Country,Income
0,54, Private,175912,0,9, Widowed, Machine-op-inspct, Unmarried, White,0,914,0,40, United-States,0
1,19, ?,192773,0,10, Never-married, ?, Own-child, White,1,0,0,35, United-States,0
1,35, Private,101387,0,9, Divorced, Sales, Not-in-family, White,1,0,0,50, United-States,0
1,24, Private,60783,0,10, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,70, United-States,1
1,26, Private,183224,0,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander,1,0,0,35, United-States,0
0,59, Local-gov,100776,1,11, Divorced, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
0,43, Private,57600,1,16, Married-spouse-absent, Prof-specialty, Not-in-family, White,1,0,0,40, ?,0
1,20, Private,174063,0,10, Never-married, Other-service, Own-child, White,1,0,0,40, United-States,0
0,41, Private,306495,0,9, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,40, United-States,0
0,51, Private,249741,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
1,27, Private,93021,0,9, Never-married, Adm-clerical, Unmarried, Other,1,0,0,40, United-States,0
1,36, Private,49626,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
1,25, Private,63062,0,10, Never-married, Farming-fishing, Own-child, White,0,0,0,60, United-States,0
0,55, Private,320835,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,1
1,22, Local-gov,123727,0,10, Never-married, Prof-specialty, Not-in-family, White,1,0,0,21, United-States,0
0,58, State-gov,110517,1,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander,0,4064,0,40, India,0
0,43, Private,149670,0,10, Married-civ-spouse, Adm-clerical, Wife, White,1,4064,0,15, United-States,0
1,39, Private,172425,1,11, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,20, United-States,1
0,40, Private,216116,0,5, Never-married, Machine-op-inspct, Unmarried, Black,1,0,0,40, Haiti,0
0,46, Private,174209,0,9, Divorced, Exec-managerial, Not-in-family, White,0,0,0,45, United-States,0
0,54, Federal-gov,175083,0,9, Never-married, Adm-clerical, Unmarried, White,1,0,0,20, United-States,0
1,19, Private,129059,0,10, Never-married, Sales, Own-child, Black,0,0,0,30, United-States,0
1,24, Private,121313,0,9, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,0
0,53, ?,181317,0,9, Married-civ-spouse, ?, Husband, White,0,0,0,40, United-States,0
1,24, State-gov,166851,1,14, Never-married, Prof-specialty, Not-in-family, White,0,0,0,13, United-States,0
1,29, Self-emp-not-inc,29616,0,9, Never-married, Farming-fishing, Own-child, White,0,0,0,65, United-States,0
0,56, Self-emp-inc,105582,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,7688,0,50, United-States,1
0,54, ?,124993,0,9, Married-civ-spouse, ?, Husband, White,0,0,0,40, United-States,1
1,21, ?,148509,0,10, Never-married, ?, Not-in-family, White,1,0,0,30, United-States,0
1,34, Private,230246,0,5, Separated, Craft-repair, Not-in-family, White,0,0,0,40, ?,0
0,56, Private,117881,0,7, Divorced, Machine-op-inspct, Not-in-family, White,1,0,0,40, United-States,0
1,34, Private,203408,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,7688,0,50, United-States,1
1,19, Private,446219,0,6, Never-married, Sales, Unmarried, Black,1,0,0,40, United-States,0
1,32, Self-emp-inc,110331,0,9, Married-civ-spouse, Sales, Husband, White,0,0,0,65, United-States,1
0,48, Private,207946,0,9, Divorced, Adm-clerical, Unmarried, White,1,0,0,52, United-States,0
0,67, ?,45537,1,14, Married-civ-spouse, ?, Husband, Black,0,0,0,40, United-States,1
0,47, Private,188330,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,25, United-States,0
0,52, Private,147629,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,60, United-States,1
0,40, Private,153799,0,2, Married-spouse-absent, Machine-op-inspct, Unmarried, White,1,0,0,40, Dominican-Republic,0
1,28, Private,203776,0,6, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,50, United-States,0
0,41, Private,168071,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,7298,0,50, United-States,1
0,57, Private,348430,0,2, Divorced, Craft-repair, Unmarried, White,0,0,0,40, Portugal,0
0,51, Private,103407,0,9, Divorced, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,26, ?,152046,0,7, Never-married, ?, Not-in-family, White,1,0,0,35, Germany,0
1,36, Private,153205,1,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander,0,0,0,45, ?,0
1,33, Private,326104,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,1
0,46, Private,238162,1,13, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,45, United-States,1
0,50, Private,221336,0,9, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander,1,0,0,40, Philippines,0
1,33, Private,180656,0,10, Married-spouse-absent, Craft-repair, Not-in-family, White,0,0,0,40, ?,0
0,77, Self-emp-not-inc,145329,0,9, Never-married, Machine-op-inspct, Not-in-family, White,0,401,0,20, United-States,0
1,39, Private,315776,1,14, Never-married, Exec-managerial, Not-in-family, Black,0,8614,0,52, United-States,1
0,67, ?,150516,0,9, Widowed, ?, Unmarried, White,0,0,0,3, United-States,0
1,35, Private,325802,1,12, Divorced, Handlers-cleaners, Unmarried, White,1,0,0,24, United-States,0
1,23, Private,133985,0,6, Never-married, Craft-repair, Own-child, Black,1,0,0,40, United-States,0
1,37, Private,269329,1,11, Divorced, Prof-specialty, Not-in-family, White,1,8614,0,45, United-States,1
0,41, Private,183203,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,50, United-States,1
0,60, Private,76127,1,12, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,35, United-States,1
1,32, Private,195891,1,13, Never-married, Adm-clerical, Not-in-family, White,0,0,0,55, United-States,0
0,56, Federal-gov,162137,0,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo,0,0,0,40, United-States,0
0,45, State-gov,37672,1,11, Divorced, Tech-support, Unmarried, White,1,0,0,40, United-States,0
1,24, Private,161708,0,9, Divorced, Exec-managerial, Not-in-family, White,1,0,0,45, United-States,1
1,18, Private,80616,0,6, Never-married, Handlers-cleaners, Own-child, White,0,0,0,27, United-States,0
1,31, Private,209276,0,9, Married-civ-spouse, Other-service, Husband, Other,0,0,0,40, United-States,0
1,21, ?,34443,0,10, Never-married, ?, Own-child, White,0,0,0,50, United-States,0
0,45, Private,192835,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,1977,55, United-States,1
1,23, Private,203240,0,10, Never-married, Other-service, Not-in-family, White,1,0,0,40, United-States,0
0,45, State-gov,102308,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
1,18, Private,40829,0,7, Never-married, Sales, Other-relative, Amer-Indian-Eskimo,1,0,0,25, United-States,0
1,25, Private,60726,0,9, Married-civ-spouse, Transport-moving, Husband, Black,0,0,0,30, United-States,0
1,31, State-gov,116677,0,9, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
1,19, Private,57067,0,9, Never-married, Machine-op-inspct, Other-relative, White,0,0,0,45, United-States,0
0,41, Private,304906,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
0,74, Private,101590,1,15, Widowed, Adm-clerical, Not-in-family, Black,1,0,0,20, United-States,0
1,27, Private,258102,0,3, Never-married, Transport-moving, Not-in-family, White,0,0,0,40, Mexico,0
1,23, Private,241185,0,9, Never-married, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,31, Private,124827,1,11, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,1
0,40, Self-emp-inc,76625,0,9, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,40, United-States,0
0,41, Federal-gov,263339,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,40, United-States,1
1,25, Private,135645,1,14, Never-married, Sales, Not-in-family, White,0,0,0,20, United-States,0
0,42, Private,245626,0,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo,0,0,0,60, United-States,0
1,24, Private,210781,1,13, Never-married, Craft-repair, Not-in-family, White,1,0,0,40, United-States,0
0,42, Private,235786,1,12, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,50, United-States,1
0,45, Self-emp-not-inc,160167,0,6, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,70, United-States,0
0,52, Federal-gov,30731,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,7298,0,40, United-States,1
1,34, Private,314375,1,11, Divorced, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
1,32, Private,81528,0,9, Never-married, Handlers-cleaners, Other-relative, White,0,0,0,60, United-States,0
0,54, Private,182854,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,45, United-States,0
0,42, Federal-gov,296798,0,7, Never-married, Tech-support, Not-in-family, White,0,0,1340,40, United-States,0
1,32, Private,194426,1,13, Married-civ-spouse, Tech-support, Husband, White,0,15024,0,40, United-States,1
0,40, ?,70645,0,10, Married-civ-spouse, ?, Wife, White,1,0,0,20, United-States,0
0,55, Self-emp-inc,141807,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,60, United-States,1
0,66, ?,112871,0,7, Never-married, ?, Not-in-family, White,0,0,0,30, United-States,0
0,52, State-gov,71344,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,0
1,21, State-gov,341410,0,10, Never-married, Adm-clerical, Not-in-family, White,1,0,0,15, United-States,0
1,33, Private,118941,1,13, Married-civ-spouse, Exec-managerial, Wife, White,1,0,0,40, United-States,1
0,52, ?,159755,1,11, Married-civ-spouse, ?, Husband, White,0,0,0,50, United-States,1
1,28, Private,128509,0,3, Never-married, Machine-op-inspct, Not-in-family, White,1,0,0,40, ?,0
1,27, Self-emp-not-inc,229125,0,7, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,42, Local-gov,142756,1,13, Divorced, Prof-specialty, Not-in-family, White,1,0,0,50, United-States,0
1,27, Self-emp-inc,243871,0,10, Never-married, Adm-clerical, Own-child, White,1,0,0,45, United-States,0
0,47, Private,213140,1,11, Married-civ-spouse, Craft-repair, Husband, White,0,7688,0,40, United-States,1
1,19, Private,196857,0,9, Never-married, Other-service, Not-in-family, White,1,0,0,40, United-States,0
0,46, Private,138626,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,55, Self-emp-not-inc,161334,0,9, Widowed, Other-service, Not-in-family, White,1,0,0,25, Nicaragua,0
0,50, Private,273536,0,4, Married-civ-spouse, Sales, Husband, Other,0,0,0,49, Dominican-Republic,0
1,32, Private,115631,0,10, Never-married, Adm-clerical, Not-in-family, White,1,4101,0,50, United-States,0
1,28, Private,185957,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,0
1,23, Private,334357,0,9, Never-married, Adm-clerical, Own-child, Black,1,0,0,40, United-States,0
0,43, Private,96102,1,14, Married-spouse-absent, Exec-managerial, Not-in-family, White,0,0,0,50, United-States,0
1,34, Private,213226,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, Iran,1
1,19, Private,115248,0,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander,0,0,0,40, Vietnam,0
1,37, Private,185061,0,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander,0,0,0,55, United-States,0
1,27, Private,147638,1,13, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander,1,0,0,40, Hong,0
1,18, Private,280298,0,9, Never-married, Sales, Own-child, White,1,0,0,24, United-States,0
1,31, Private,163516,0,10, Widowed, Adm-clerical, Unmarried, White,1,0,0,40, United-States,0
0,49, Private,277434,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,50, United-States,0
1,26, Federal-gov,206983,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, Columbia,0
0,48, Private,108993,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,45, United-States,1
1,39, Private,288551,0,9, Married-civ-spouse, Craft-repair, Husband, Black,0,0,0,40, United-States,0
0,41, Private,176069,0,9, Separated, Machine-op-inspct, Unmarried, White,1,0,0,40, United-States,0
0,48, State-gov,183486,1,11, Divorced, Prof-specialty, Unmarried, White,1,0,0,56, United-States,1
0,40, Private,163215,1,13, Divorced, Exec-managerial, Not-in-family, White,1,10520,0,40, United-States,1
0,70, Private,94692,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,70, United-States,1
1,20, Private,118462,0,9, Never-married, Handlers-cleaners, Own-child, White,0,0,0,43, United-States,0
1,38, Private,407068,0,3, Married-civ-spouse, Other-service, Husband, White,0,0,0,75, Mexico,0
1,37, Self-emp-not-inc,243587,0,10, Separated, Other-service, Own-child, White,1,0,0,40, Cuba,0
0,49, Private,23074,0,10, Widowed, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,1
0,51, Private,237735,0,9, Married-civ-spouse, Handlers-cleaners, Husband, White,0,3103,0,40, United-States,1
0,43, Private,188291,0,2, Never-married, Sales, Own-child, White,0,0,0,40, United-States,0
1,38, Private,284166,1,15, Never-married, Prof-specialty, Not-in-family, White,0,0,0,50, United-States,0
1,18, ?,423460,0,7, Never-married, ?, Own-child, White,0,0,0,36, United-States,0
1,23, Private,287681,0,4, Never-married, Other-service, Not-in-family, White,0,0,0,25, Mexico,0
1,34, Private,509364,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,62, ?,139391,0,10, Married-civ-spouse, ?, Husband, White,0,0,0,24, United-States,0
1,33, Private,91964,0,10, Never-married, Adm-clerical, Unmarried, White,0,0,0,40, United-States,0
1,31, Private,117526,0,10, Never-married, Farming-fishing, Not-in-family, White,1,0,0,45, United-States,0
0,64, Private,91343,0,10, Widowed, Tech-support, Unmarried, White,1,0,0,40, United-States,0
1,26, Local-gov,336969,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,28, El-Salvador,0
0,55, Private,255364,0,10, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,0
0,61, Local-gov,167670,1,13, Married-spouse-absent, Prof-specialty, Not-in-family, White,0,0,0,40, United-States,0
1,37, Private,211494,0,9, Married-civ-spouse, Tech-support, Husband, White,0,0,0,40, United-States,1
0,78, Local-gov,136198,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,15, United-States,0
1,27, Federal-gov,409815,0,10, Never-married, Adm-clerical, Unmarried, Black,1,0,0,40, United-States,0
0,49, Private,188823,0,9, Divorced, Prof-specialty, Not-in-family, White,0,0,0,42, United-States,0
0,55, State-gov,146326,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,7688,0,45, United-States,1
0,42, Private,154374,1,13, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,58, United-States,0
1,22, ?,216563,0,9, Never-married, ?, Other-relative, White,1,0,0,40, United-States,0
0,61, Private,197286,0,5, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,64, Self-emp-not-inc,100722,1,13, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,5, United-States,0
0,46, Local-gov,377622,0,9, Married-civ-spouse, Other-service, Husband, White,0,0,0,40, United-States,0
1,24, Private,145964,1,13, Never-married, Exec-managerial, Not-in-family, White,0,0,0,40, United-States,0
1,27, Private,358636,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,2829,0,70, United-States,0
0,47, Private,155489,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,7688,0,55, United-States,1
1,18, Private,57413,0,10, Divorced, Other-service, Own-child, White,0,0,0,15, United-States,0
0,48, Private,320421,0,9, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,0
0,50, Self-emp-not-inc,174752,0,9, Divorced, Farming-fishing, Not-in-family, White,0,0,0,40, United-States,0
0,40, State-gov,229364,1,14, Divorced, Prof-specialty, Not-in-family, White,1,0,0,45, United-States,0
0,56, Self-emp-not-inc,157486,0,6, Divorced, Sales, Own-child, White,0,0,0,40, United-States,0
1,34, Private,92682,0,9, Never-married, Adm-clerical, Not-in-family, White,1,4865,0,40, United-States,0
0,56, Federal-gov,101338,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
1,18, Private,132652,0,7, Never-married, Other-service, Own-child, White,0,0,0,20, United-States,0
1,21, Private,34616,0,10, Never-married, Other-service, Own-child, White,1,0,0,25, United-States,0
0,40, Private,218903,0,9, Divorced, Tech-support, Unmarried, White,1,0,0,40, United-States,0
1,27, Local-gov,204098,0,9, Married-civ-spouse, Handlers-cleaners, Other-relative, White,0,0,0,50, United-States,0
0,52, Self-emp-not-inc,64045,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,99999,0,45, United-States,1
0,46, Private,189763,0,9, Divorced, Sales, Not-in-family, White,1,0,0,30, United-States,0
1,23, Private,26248,0,9, Never-married, Adm-clerical, Own-child, White,1,0,0,40, United-States,0
0,50, Private,92079,0,10, Married-civ-spouse, Tech-support, Husband, White,0,0,0,45, United-States,1
1,19, Private,280071,0,10, Never-married, Machine-op-inspct, Other-relative, White,0,0,0,50, United-States,0
1,20, Private,224059,0,9, Never-married, Other-service, Not-in-family, White,0,0,0,40, United-States,0
1,39, Private,185520,0,10, Divorced, Exec-managerial, Not-in-family, White,1,8614,0,40, United-States,1
1,24, Private,265567,0,7, Never-married, Craft-repair, Own-child, White,0,0,0,35, United-States,0
0,72, Private,106890,1,11, Widowed, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
